Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
43,0,2,957,28,3,2,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
50,0,2,809,12,3,3,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
31,1,1,542,20,3,2,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
41,0,1,802,9,1,3,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
26,0,1,1355,25,1,3,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
36,0,1,216,6,2,2,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
51,1,2,1150,8,4,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
39,0,1,1329,4,4,4,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
25,0,1,959,28,3,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
30,0,1,1240,9,3,3,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
32,1,1,1033,9,3,1,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
45,0,1,1316,29,3,3,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
38,0,1,364,3,5,4,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
30,0,1,438,18,3,1,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
32,0,2,689,9,2,4,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
30,0,1,201,5,3,4,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
30,0,1,1427,2,1,2,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
41,0,2,857,10,3,4,91,2,4,1,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
41,0,1,933,9,4,3,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
19,0,1,1181,3,1,2,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,2,1395,26,3,2,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
35,0,1,662,1,5,3,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,0,1,1436,6,2,2,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
45,0,1,194,9,3,2,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
32,0,2,967,8,3,2,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
29,0,0,1496,1,1,4,41,3,2,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51,0,1,1169,7,4,2,34,2,2,3,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
58,0,1,1145,9,3,2,75,2,1,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
40,0,1,630,4,4,3,67,2,3,4,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
34,0,2,303,2,4,3,75,3,1,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
22,0,1,1256,19,1,3,80,3,1,4,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
27,0,0,691,9,3,4,57,3,1,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
28,0,1,440,21,3,3,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
57,0,1,334,24,2,3,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
27,0,0,1450,3,3,3,79,2,1,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
50,0,1,1452,11,3,3,53,3,5,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
41,0,1,465,14,3,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
30,0,1,1339,5,3,2,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
38,0,1,702,1,4,1,59,2,2,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
32,0,1,120,6,5,3,43,3,1,3,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27,0,1,1157,17,3,3,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
19,1,2,602,1,1,3,100,1,1,1,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
36,0,2,1480,3,2,4,30,3,1,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
30,0,0,111,9,3,3,66,3,2,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
45,0,1,1268,4,2,3,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
56,0,1,713,8,3,3,67,3,1,1,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
33,0,1,134,2,3,3,90,3,1,4,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19,1,1,303,2,3,2,47,2,1,4,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
46,0,1,526,1,2,2,92,3,3,1,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
38,0,1,1380,9,2,3,75,3,1,4,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
31,0,1,140,12,1,3,95,3,1,4,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
34,0,1,629,27,2,4,95,3,1,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
41,1,1,1356,20,2,2,70,3,1,2,3140,21728,1,1,22,4,4,0,4,5,2,4,3,0,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
50,0,1,328,1,3,3,86,2,1,3,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
53,0,1,1084,13,2,4,57,4,2,1,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
33,0,1,931,14,3,4,72,3,1,2,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
40,0,1,989,4,1,4,46,3,5,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
55,0,1,692,14,4,3,61,4,5,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
34,0,2,1069,2,1,4,45,2,2,3,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51,0,1,313,3,3,4,98,3,4,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
52,0,1,699,1,4,3,65,2,5,3,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
27,0,1,894,9,3,4,99,3,1,2,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
35,1,1,556,23,2,2,50,2,2,3,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
43,0,0,1344,7,3,4,37,4,1,4,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
45,0,0,1195,2,2,1,65,2,4,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
37,0,1,290,21,3,2,65,4,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
35,0,2,138,2,3,2,37,3,2,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
42,0,0,926,21,2,3,36,3,2,3,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
38,0,1,1261,2,4,4,88,3,2,3,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
38,0,1,1084,29,3,4,54,3,2,4,6261,4185,3,0,18,3,1,1,9,3,1,7,7,1,7,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,0,2,472,1,1,3,60,2,2,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
49,0,0,1002,18,4,4,92,3,2,4,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
34,0,2,878,10,4,4,43,3,1,3,3815,5972,1,1,17,3,4,1,5,4,4,5,3,2,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
40,0,1,905,19,2,3,99,3,2,4,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
38,1,1,1180,29,1,2,70,3,2,1,6673,11354,7,1,19,3,2,0,17,2,3,1,0,0,0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
29,1,1,121,27,3,2,35,3,3,4,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
22,0,1,1136,5,3,4,60,4,1,2,2328,12392,1,1,16,3,1,1,4,2,2,4,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
36,0,2,635,18,1,2,73,3,1,4,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
40,0,0,1151,9,5,4,63,2,2,4,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
46,0,1,644,1,4,4,97,3,3,1,9396,12368,7,0,16,3,3,1,17,3,3,4,2,0,3,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
32,1,1,1045,4,4,4,32,1,3,4,10400,25812,1,0,11,3,3,0,14,2,2,14,8,9,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
30,0,0,829,1,1,3,88,2,3,3,8474,20925,1,0,22,4,3,0,12,2,3,11,8,5,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
27,0,2,1242,20,3,4,90,3,2,3,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
51,0,1,1469,8,4,2,81,2,3,2,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
30,1,1,1005,3,3,4,88,3,1,1,2657,8556,5,1,11,3,3,0,8,5,3,5,2,0,4,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
41,0,1,896,6,3,4,75,3,3,4,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
30,1,2,334,26,4,3,52,2,2,1,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
29,1,1,992,1,3,3,85,3,1,3,2058,19757,0,0,14,3,4,0,7,1,2,6,2,1,5,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
45,0,0,1052,6,3,4,57,2,3,4,8865,16840,6,0,12,3,4,0,23,2,3,19,7,12,8,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
54,0,1,1147,3,3,4,52,3,2,1,5940,17011,2,0,14,3,4,1,16,4,3,6,2,0,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
36,0,1,1396,5,2,4,62,3,2,2,5914,9945,8,0,16,3,4,0,16,3,4,13,11,3,7,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
33,0,1,147,4,4,3,47,2,1,2,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
